,index,d,lat,lon,time,apparentTemperature,cloudCover,cloudCoverError,data,dewPoint,dewPointError,humidity,humidityError,icon,isd-stations,precipIntensity,precipProbability,precipType,pressure,pressureError,sources,summary,temperature,temperatureError,units,visibility,visibilityError,windBearing,windBearingError,windSpeed,windSpeedError,fire
134,134,2016-09-04 22:06:03.000000,45.6236078154,-70.188941319,1472990400,55.45,0.04,,,52.28,,0.89,,clear-day,,0,0,,1027.1,,,Clear,55.45,,,8.55,,104.0,,1.26,,0.0
135,135,2016-07-10 07:07:56.000000,31.7071653672,-76.6133845678,1468152000,91.22,,,,78.08,,0.88,,clear-day,,,,rain,1017.7,,,Clear,82,,,,,200.0,,18,,0.0
136,136,2016-09-06 22:29:22.000000,48.8660564067,-105.650924238,1473163200,39.12,0.45,,,40.02,,0.96,,partly-cloudy-night,,0.0017,0.04,rain,1017.17,,,Partly Cloudy,41.03,,,5.69,,166.0,,3.38,,0.0
137,137,2016-05-24 21:15:28.000000,27.2259993665,-73.0138806438,1464091200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
138,138,2016-06-29 01:15:04.000000,31.7343307068,-115.542431476,1467201600,76.97,0,,,63.95,,0.64,,clear-night,,0.0008,0.01,rain,1010.14,,,Clear,76.97,,,6.41,,152.0,,7.22,,0.0
139,139,2016-09-16 18:36:35.000000,40.3192575433,-122.68657066,1474027200,54.95,0,,,45.22,,0.7,,clear-night,,0,0,,1015.56,,,Clear,54.95,,,8.37,,343.0,,4.91,,0.0
140,140,2016-07-04 12:21:17.000000,40.7898113704,-90.1829808099,1467633600,64.33,1,,,63.2,,0.96,,cloudy,,0,0,,1012.46,,,Overcast,64.33,,,2.97,,102.0,,4.18,,0.0
141,141,2016-07-16 11:23:31.000000,49.6888354056,-85.2039650895,1468670400,52.07,0.56,,,48.74,,0.88,,partly-cloudy-day,,0,0,,1018.33,,,Partly Cloudy,52.07,,,8.24,,224.0,,5.36,,0.0
142,142,2016-07-05 01:27:25.000000,33.8972541322,-108.080748076,1467720000,65.47,0,,,43.01,,0.44,,clear-night,,0,0,,1010.5,,,Clear,65.47,,,10,,311.0,,4.02,,0.0
143,143,2016-05-14 01:23:43.000000,41.7833989535,-80.1166784262,1463227200,53.06,0.85,,,47.46,,0.81,,rain,,0.0146,0.56,rain,1004.14,,,Drizzle,53.06,,,8.41,,195.0,,12.14,,0.0
144,144,2016-07-21 16:44:51.000000,28.4104529742,-108.135663666,1469102400,60.04,0.31,,,58.82,,0.96,,partly-cloudy-night,,,,rain,1015.39,,,Partly Cloudy,60.04,,,2.09,,,,,,0.0
145,145,2016-08-03 03:07:25.000000,28.1840290879,-79.5848826084,1470225600,78.66,0.03,,,75.3,,0.89,,clear-day,,0,0,,1016.59,,,Clear,78.66,,,9.35,,220.0,,6.01,,0.0
146,146,2016-09-08 07:11:15.000000,37.2071920218,-112.264864314,1473336000,54.04,0.04,,,38.6,,0.56,,clear-night,,0,0,,1013.49,,,Clear,54.04,,,9.84,,202.0,,4.9,,0.0
147,147,2016-06-13 02:39:46.000000,30.3878608485,-79.1104303204,1465819200,86.24,,,,73.85,,0.79,,clear-day,,,,rain,1014.8,,,Clear,81,,,,,260.0,,16,,0.0
148,148,2016-07-25 20:10:26.000000,45.1815386163,-74.4279665759,1469448000,66.24,0.44,,,61.88,,0.86,,partly-cloudy-day,,0.0009,0.01,rain,1011.31,,,Partly Cloudy,66.24,,,9.91,,125.0,,2.08,,0.0
149,149,2016-07-26 11:28:52.000000,29.0947985148,-71.8659140418,1469534400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
150,150,2016-05-19 06:26:36.000000,29.7017659688,-104.965077173,1463659200,56.33,0.31,,,51.06,,0.82,,partly-cloudy-night,,0.0022,0.06,rain,1011.82,,,Partly Cloudy,56.33,,,8.58,,27.0,,4.65,,0.0
151,151,2016-07-29 10:26:53.000000,40.2812551602,-95.2762399075,1469793600,66.82,0.2,,,64.52,,0.92,,clear-day,,0,0,,1015.68,,,Clear,66.82,,,9.91,,11.0,,3.66,,0.0
152,152,2016-06-03 13:18:20.000000,26.4510805347,-85.5288166435,1464955200,88.05,,,,74.06,,0.77,,clear-day,,,,rain,1015.8,,,Clear,82,,,,,110.0,,11,,0.0
153,153,2016-05-25 02:29:03.000000,39.5218340052,-69.8925550306,1464177600,52.78,,,,51.72,,0.96,,clear-day,,0,0,,1016.98,,,Clear,52.78,,,10,,308.0,,6.9,,0.0
154,154,2016-08-13 07:40:57.000000,37.3465298566,-70.9308937111,1471089600,76.16,,,,70.22,3.5,0.82,0.1,fog,,,,rain,,,,Foggy,76.16,3.6,,0.98,0,254.0,25.54,12.82,6.13,0.0
155,155,2016-08-14 19:42:45.000000,37.8520173491,-118.717285697,1471176000,56.31,0.02,,,36.75,,0.48,,clear-night,,0,0,,1012.9,,,Clear,56.31,,,10,,354.0,,3.43,,0.0
156,156,2016-05-10 22:17:57.000000,29.8031827407,-104.713396814,1462881600,60.79,0,,,21.4,,0.22,,clear-night,,0,0,,1006.6,,,Clear,60.79,,,8.8,,247.0,,4.82,,0.0
157,157,2016-09-07 06:37:22.000000,34.7212437534,-70.9731332627,1473249600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
158,158,2016-05-08 20:41:20.000000,28.2592461799,-75.5138809175,1462708800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
159,159,2016-07-16 06:25:43.000000,34.8079388452,-94.9665999405,1468670400,72.64,0.08,,,70.45,,0.93,,clear-day,,0,0,,1016.16,,,Clear,72.64,,,8.93,,131.0,,3.15,,0.0
160,160,2016-05-20 04:19:42.000000,43.122522216,-95.0887761003,1463745600,47.09,0.01,,,42,,0.78,,clear-day,,0,0,,1018.92,,,Clear,48.43,,,9.75,,132.0,,3.95,,0.0
161,161,2016-06-13 23:15:25.000000,24.7989498485,-72.7637524177,1465819200,79.51,0.62,0.27,,73.09,2.59,0.81,0.07,partly-cloudy-day,,,,rain,1016.74,1.66,,Mostly Cloudy,79.51,2.28,,9.91,0.49,112.0,22.54,9.75,4.05,0.0
162,162,2016-05-28 19:19:31.000000,46.1314610384,-68.2217139574,1464436800,57.61,0.31,,,54.61,,0.9,,partly-cloudy-day,,0,0,,1018.26,,,Partly Cloudy,57.61,,,7.26,,333.0,,4,,0.0
163,163,2016-06-04 20:27:40.000000,42.465352586,-114.053054241,1465041600,55.3,0,,,45.47,,0.69,,clear-night,,0,0,,1017.22,,,Clear,55.3,,,10,,190.0,,2.48,,0.0
164,164,2016-08-23 14:56:32.000000,31.502887252,-88.224950474,1471953600,75.12,0.17,,,73.35,,0.94,,clear-day,,0,0,,1022.12,,,Clear,75.12,,,8.46,,345.0,,2.03,,0.0
165,165,2016-08-07 19:38:56.000000,47.665292825,-111.079317691,1470571200,47.49,0,,,47.61,,0.92,,clear-night,,0,0,,1012.93,,,Clear,49.76,,,10,,231.0,,5.79,,0.0
166,166,2016-08-18 23:47:04.000000,35.1436500938,-122.07075711,1471521600,54.96,0,,,52.39,,0.91,,clear-night,,0,0,,1011.55,,,Clear,54.96,,,4.48,,289.0,,1.58,,0.0
167,167,2016-08-23 06:33:59.000000,26.0134482627,-74.1226356629,1471953600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
168,168,2016-06-03 09:13:11.000000,48.2839977988,-109.740831713,1464955200,44.37,0.03,,,39.81,,0.7,,clear-day,,0,0,,1018.12,,,Clear,48.98,,,10,,262.0,,11.23,,0.0
169,169,2016-06-14 15:40:46.000000,43.4945562535,-89.9207153227,1465905600,62.55,0.25,,,57.3,,0.83,,partly-cloudy-day,,0,0,,1011.85,,,Partly Cloudy,62.55,,,10,,87.0,,6.61,,0.0
170,170,2016-08-05 05:19:11.000000,27.5172087423,-122.16878915,1470398400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
171,171,2016-07-26 12:35:37.000000,45.3859695345,-112.783091094,1469534400,48.26,0,,,39.28,,0.67,,clear-night,,0,0,,1016.81,,,Clear,49.64,,,10,,163.0,,4.27,,0.0
172,172,2016-09-17 18:05:32.000000,38.1048700845,-109.904506572,1474113600,47.32,0,,,29.09,,0.49,,clear-night,,0,0,,1016.9,,,Clear,47.32,,,10,,87.0,,2.88,,0.0
173,173,2016-08-09 04:26:12.000000,33.0357616828,-96.8103331434,1470744000,85.19,0.11,,,70.42,,0.7,,clear-day,,0,0,,1011.65,,,Clear,81.37,,,10,,166.0,,6.91,,0.0
174,174,2016-06-25 11:39:54.000000,42.1687830651,-73.6788291105,1466856000,64.2,0.08,,,55.7,,0.74,,clear-day,,0,0,,1022.18,,,Clear,64.2,,,10,,13.0,,2.72,,0.0
175,175,2016-05-20 02:06:33.000000,29.6292849291,-95.8170847742,1463745600,66.3,0.15,,,64.5,,0.94,,clear-day,,0,0,,1014.09,,,Clear,66.3,,,6.92,,303.0,,2.99,,0.0
176,176,2016-07-16 11:14:16.000000,26.6283483989,-69.4257222941,1468670400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
177,177,2016-08-20 01:51:42.000000,48.3175130056,-116.557187432,1471694400,44.79,0.01,,,40.76,,0.86,,clear-night,,0,0,,1015.5,,,Clear,44.79,,,10,,56.0,,1.85,,0.0
178,178,2016-05-28 23:58:13.000000,38.3468397085,-70.3657846194,1464436800,64,,,,59.28,3.73,0.85,0.11,fog,,,,rain,,,,Foggy,64,4.53,,0,0.01,253.0,27.22,12.67,6.51,0.0
179,179,2016-07-07 09:26:56.000000,36.3076087415,-102.55565372,1467892800,69.99,0,,,48.7,,0.47,,clear-day,,0,0,,1005.38,,,Clear,69.99,,,10,,246.0,,11.39,,0.0
180,180,2016-08-13 21:47:18.000000,45.3972090009,-121.665852605,1471089600,62.84,0,,,55.29,,0.76,,clear-night,,0,0,,1015.39,,,Clear,62.84,,,9.57,,150.0,,0.95,,0.0
181,181,2016-05-26 16:09:05.000000,44.7581561525,-118.163182298,1464264000,42.3,0,,,37.56,,0.73,,clear-night,,0,0,,1017.67,,,Clear,45.65,,,10,,258.0,,6.32,,0.0
182,182,2016-08-17 18:20:12.000000,25.6897096513,-124.190240671,1471435200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
183,183,2016-08-15 08:28:32.000000,24.6930626217,-111.506366691,1471262400,74.78,0.52,,,69.21,,0.83,,partly-cloudy-night,,0,0,,1009.63,,,Partly Cloudy,74.78,,,4.75,,207.0,,3.44,,0.0
184,184,2016-06-13 11:05:50.000000,38.2257970253,-92.5518796163,1465819200,70,0.03,,,68.53,,0.95,,clear-day,,0,0,,1015.53,,,Clear,70,,,8.51,,125.0,,1.83,,0.0
185,185,2016-06-30 16:24:37.000000,34.684489359,-124.332640234,1467288000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
186,186,2016-06-05 13:37:52.000000,38.2868425275,-99.9939354175,1465128000,52.48,0,,,46.47,,0.8,,clear-day,,0,0,,1017.67,,,Clear,52.48,,,10,,311.0,,5.15,,0.0
187,187,2016-07-01 13:03:11.000000,30.6342731357,-109.686407372,1467374400,65.62,0.55,,,63.47,,0.93,,partly-cloudy-night,,0.0051,0.22,rain,1011.23,,,Partly Cloudy,65.62,,,8.36,,99.0,,3.8,,0.0
188,188,2016-06-16 05:45:38.000000,31.9720886948,-120.652082807,1466078400,57.31,,,,,,,,clear-night,,0,0,,1015.41,,,Clear,57.31,,,10,,313.0,,22.93,,0.0
189,189,2016-07-21 11:40:45.000000,25.0445462877,-78.4282745354,1469102400,93.89,0.59,,,78.14,,0.84,,partly-cloudy-day,,,,rain,1018.7,,,Partly Cloudy,83.42,,,6.2,,102.0,,6.66,,0.0
190,190,2016-09-10 04:31:28.000000,27.5371156051,-105.153405369,1473508800,61.78,,,,56.82,,0.84,,fog,,,,rain,1014.39,,,Foggy,61.78,,,0.81,,0.0,,2,,0.0
191,191,2016-07-22 00:41:30.000000,45.0895731059,-90.9862842518,1469188800,67.86,0.02,,,66.85,,0.97,,clear-day,,0.0008,0.01,rain,1015.61,,,Clear,67.86,,,6.64,,316.0,,2.31,,0.0
192,192,2016-06-07 07:25:06.000000,31.6507180586,-72.4617636908,1465300800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
193,193,2016-07-17 23:38:50.000000,37.9600731451,-87.1271958426,1468756800,72.69,0.01,,,69.28,,0.89,,clear-day,,0,0,,1019.43,,,Clear,72.69,,,10,,158.0,,4,,0.0
194,194,2016-08-21 11:12:37.000000,39.1658492913,-73.6566145696,1471780800,77.1,0.06,,,74.67,,0.92,,clear-day,,0,0,,1011.33,,,Clear,77.1,,,9.4,,140.0,,2.45,,0.0
195,195,2016-06-27 05:03:28.000000,24.7649673539,-88.1857847396,1467028800,94.75,,,,77.89,,0.82,,clear-day,,,,rain,1017.3,,,Clear,84,,,,,150.0,,7,,0.0
196,196,2016-08-13 04:44:29.000000,49.7815644061,-119.371630642,1471089600,57.53,0.02,,,49.36,,0.74,,clear-night,,0,0,,1017.66,,,Clear,57.53,,,9.39,,351.0,,1.07,,0.0
197,197,2016-07-14 07:08:28.000000,29.9188436101,-117.090102032,1468497600,78,,,,,,,,clear-night,,,,rain,1018.8,,,Clear,78,,,,,,,,,0.0
198,198,2016-07-26 12:43:41.000000,46.6283557727,-74.039654616,1469534400,67.04,0.31,,,64.29,,0.91,,partly-cloudy-day,,0.0033,0.11,rain,1008.48,,,Partly Cloudy,67.04,,,9.72,,264.0,,4.53,,0.0
199,199,2016-07-08 12:03:58.000000,42.9982256114,-120.602703389,1467979200,54.02,0.17,,,47.03,,0.77,,clear-night,,0.0009,0.01,rain,1012.39,,,Clear,54.02,,,9.86,,194.0,,1.13,,0.0
200,200,2016-07-16 02:56:48.000000,36.0654930328,-94.5151393248,1468670400,69.39,0.01,,,66.32,,0.9,,clear-day,,0,0,,1016.67,,,Clear,69.39,,,9.5,,114.0,,3.63,,0.0
201,201,2016-08-17 08:39:25.000000,41.6217020995,-122.003633102,1471435200,63.2,0,,,49.79,,0.62,,clear-night,,0,0,,1013.88,,,Clear,63.2,,,9.49,,343.0,,10.87,,0.0
202,202,2016-09-01 08:21:12.000000,42.4249536879,-119.991018328,1472731200,43.65,0,,,34.13,,0.69,,clear-night,,0,0,,1014.73,,,Clear,43.65,,,9.08,,138.0,,1.39,,0.0
203,203,2016-05-15 05:38:56.000000,40.0271594202,-84.0998329065,1463313600,37.79,0.33,,,33.63,,0.69,,partly-cloudy-day,,0,0,,1018.89,,,Partly Cloudy,43,,,10,,292.0,,8.97,,0.0
204,204,2016-06-11 22:56:23.000000,42.3083785056,-70.4840173293,1465646400,59.54,0.12,,,54.49,,0.83,,clear-day,,0,0,,1015.65,,,Clear,59.54,,,8.4,,150.0,,3.71,,0.0
205,205,2016-08-08 15:44:51.000000,49.6474251791,-69.1009000305,1470657600,53.33,0.73,,,45.04,,0.73,,partly-cloudy-day,,0,0,,1009.31,,,Mostly Cloudy,53.33,,,9.46,,283.0,,14.32,,0.0
206,206,2016-08-08 02:56:23.000000,37.2914620843,-120.267097786,1470657600,57.7,0.02,,,48.29,,0.71,,clear-night,,0,0,,1008.25,,,Clear,57.7,,,10,,337.0,,2.52,,0.0
207,207,2016-06-15 19:42:30.000000,40.40780015,-74.138452489,1465992000,67.13,0.23,,,50.6,,0.55,,clear-day,,0,0,,1016.85,,,Clear,67.13,,,9.76,,277.0,,5.86,,0.0
208,208,2016-05-27 11:00:11.000000,44.9005207108,-88.8985346187,1464350400,60.84,0.1,,,58.94,,0.93,,clear-day,,0,0,,1013.62,,,Clear,60.84,,,9.96,,64.0,,2.38,,0.0
209,209,2016-08-05 11:12:31.000000,38.8178984787,-100.614521141,1470398400,64.01,0.33,,,58.85,,0.83,,rain,,0.0074,0.37,rain,1015.96,,,Drizzle,64.01,,,10,,30.0,,8.36,,0.0
210,210,2016-06-04 18:08:40.000000,34.3562256691,-112.868589533,1465041600,67.52,0,,,27.99,,0.23,,clear-night,,0,0,,1010.45,,,Clear,67.52,,,9.45,,71.0,,3.88,,0.0
211,211,2016-07-04 16:07:14.000000,39.4737578768,-79.7798298807,1467633600,63.68,0.43,,,58.95,,0.85,,partly-cloudy-day,,0.0025,0.07,rain,1016.42,,,Partly Cloudy,63.68,,,8.45,,96.0,,2.49,,0.0
212,212,2016-08-05 00:51:31.000000,38.556626496,-89.0796611386,1470398400,75.99,0.08,,,75.08,,0.97,,clear-day,,0.0032,0.11,rain,1013.09,,,Clear,75.99,,,5.59,,275.0,,2.54,,0.0
213,213,2016-05-13 05:48:31.000000,38.4954161293,-91.1122273734,1463140800,49.39,0.02,,,46.22,,0.89,,clear-day,,0,0,,1020.94,,,Clear,49.39,,,9.65,,243.0,,2.08,,0.0
214,214,2016-09-06 00:30:26.000000,33.1885011129,-68.4518486531,1473163200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
215,215,2016-07-17 14:06:12.000000,27.6552477178,-121.049926625,1468756800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
216,216,2016-05-21 18:39:48.000000,24.6789065692,-78.85471446,1463832000,86.72,0.24,,,76.43,,0.88,,clear-day,,0,0,,1017.02,,,Clear,80.39,,,8.86,,166.0,,9.12,,0.0
217,217,2016-07-01 05:22:19.000000,29.8786261115,-108.058612374,1467374400,62.6,1,,,62.03,,0.98,,cloudy,,,,rain,1007.64,,,Overcast,62.6,,,2.7,,,,,,0.0
218,218,2016-08-22 04:04:05.000000,45.2041651451,-85.6885406649,1471867200,57.93,0.06,,,54.64,,0.89,,clear-day,,0,0,,1019.27,,,Clear,57.93,,,10,,201.0,,6.28,,0.0
219,219,2016-08-10 21:33:29.000000,43.2899871548,-109.150397782,1470830400,52.61,0,,,34.84,,0.51,,clear-night,,0,0,,1008.51,,,Clear,52.61,,,10,,277.0,,4.56,,0.0
220,220,2016-06-28 11:36:39.000000,37.3787186954,-104.549970408,1467115200,57.03,0.07,,,48.95,,0.74,,clear-day,,0,0,,1021.26,,,Clear,57.03,,,10,,148.0,,1.99,,0.0
221,221,2016-06-27 13:09:39.000000,33.560212136,-94.1471649363,1467028800,75.23,0.06,,,72.57,,0.91,,clear-day,,0,0,,1018.17,,,Clear,75.23,,,9.09,,232.0,,1.73,,0.0
222,222,2016-07-12 21:14:43.000000,39.5442295272,-88.123383812,1468324800,73.81,0.24,,,72.08,,0.94,,clear-day,,0,0,,1013,,,Clear,73.81,,,6.67,,173.0,,6.38,,0.0
223,223,2016-07-26 13:58:02.000000,36.9513966732,-102.302716381,1469534400,66.87,0.05,,,63.37,,0.89,,clear-day,,0,0,,1015.18,,,Clear,66.87,,,8.06,,151.0,,1.71,,0.0
224,224,2016-08-23 23:40:24.000000,41.2873438334,-110.820520169,1471953600,55.75,0.07,,,27.63,,0.34,,clear-night,,0,0,,1012.59,,,Clear,55.75,,,10,,208.0,,4.55,,0.0
225,225,2016-06-12 09:48:03.000000,33.1093965013,-70.5628272171,1465732800,75,,,,61.98,,0.64,,clear-day,,,,rain,1019,,,Clear,75,,,,,230.0,,9,,0.0
226,226,2016-06-29 05:08:15.000000,27.8045563292,-114.202104612,1467201600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
227,227,2016-08-26 01:20:42.000000,36.2241908945,-74.9748643171,1472212800,78.57,0.11,,,72.22,,0.81,,clear-day,,0,0,,1019.15,,,Clear,78.57,,,10,,234.0,,7.5,,0.0
228,228,2016-06-20 00:38:03.000000,43.0312151625,-94.1601690165,1466424000,68.75,0,,,56.64,,0.65,,clear-day,,0,0,,1019.86,,,Clear,68.75,,,10,,345.0,,8.3,,0.0
229,229,2016-06-17 18:30:54.000000,49.5662445444,-87.1041220143,1466164800,58.59,0.25,,,52.14,,0.79,,partly-cloudy-day,,0.0023,0.06,rain,1018.82,,,Partly Cloudy,58.59,,,10,,100.0,,1.39,,0.0
230,230,2016-06-12 16:51:24.000000,31.1095086586,-105.192325625,1465732800,68.66,0.04,,,57.28,,0.67,,clear-night,,0,0,,1013.63,,,Clear,68.66,,,9.78,,175.0,,3.78,,0.0
231,231,2016-08-26 08:30:41.000000,32.1338303597,-73.4249615137,1472212800,85.32,,,,71.91,,0.74,,clear-day,,,,rain,1017.2,,,Clear,81,,,,,0.0,,11,,0.0
232,232,2016-05-23 23:20:49.000000,29.5826454015,-88.8580529129,1464004800,73.65,0,,,61.34,,0.65,,clear-day,,0,0,,1015.48,,,Clear,73.65,,,9.81,,80.0,,8.91,,0.0
233,233,2016-06-11 02:28:42.000000,37.3484266779,-74.092076172,1465646400,70.02,0.16,,,65.15,,0.85,,clear-day,,0,0,,1017.92,,,Clear,70.02,,,10,,204.0,,10.9,,0.0
234,234,2016-09-16 11:43:54.000000,36.2212833197,-74.1845830012,1474027200,75.64,0.11,,,70.43,,0.84,,clear-day,,0,0,,1020.34,,,Clear,75.64,,,10,,42.0,,15.46,,0.0
235,235,2016-06-26 18:35:26.000000,46.85908867,-87.0293678081,1466942400,65.6,0,,,63.32,,0.92,,rain,,0.0076,0.38,rain,1008.34,,,Drizzle,65.6,,,10,,221.0,,10.26,,0.0
236,236,2016-08-16 12:13:36.000000,25.8755290364,-118.924472054,1471348800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
237,237,2016-08-20 20:44:10.000000,37.1593295468,-103.118830314,1471694400,55.08,0.4,,,49.41,,0.81,,partly-cloudy-night,,0,0,,1017.27,,,Partly Cloudy,55.08,,,9.8,,347.0,,11.69,,0.0
238,238,2016-08-18 12:20:42.000000,48.9001364046,-75.0590617908,1471521600,56.66,,,,54.91,,0.94,,clear-day,,0,0,,1013.98,,,Clear,56.66,,,6.9,,286.0,,5.11,,0.0
239,239,2016-07-08 10:15:46.000000,35.6615998555,-93.0132259452,1467979200,75.16,0.05,,,69.36,,0.82,,clear-day,,0,0,,1015.81,,,Clear,75.16,,,9.38,,182.0,,4.48,,0.0
240,240,2016-05-14 22:46:35.000000,24.7298379656,-104.67572038,1463227200,57.53,0.77,,,54.2,,0.89,,partly-cloudy-night,,0,0,,1015.89,,,Mostly Cloudy,57.53,,,7.83,,76.0,,1.64,,0.0
241,241,2016-09-02 15:59:13.000000,38.8373721793,-118.860960991,1472817600,46.09,0,,,30.17,,0.54,,clear-night,,0,0,,1012.45,,,Clear,46.09,,,9.6,,49.0,,0.67,,0.0
242,242,2016-08-31 03:22:30.000000,39.1943003751,-82.1747539361,1472644800,66.83,0.28,,,66.05,,0.97,,partly-cloudy-day,,0,0,,1016.05,,,Partly Cloudy,66.83,,,9.15,,343.0,,4.29,,0.0
243,243,2016-06-23 15:21:52.000000,44.5936732838,-117.4004998,1466683200,55.19,0.01,,,40.96,,0.59,,clear-night,,0,0,,1013.76,,,Clear,55.19,,,10,,264.0,,4.02,,0.0
244,244,2016-06-18 15:54:27.000000,38.3536415835,-71.6833836958,1466251200,62,,,,,,,,clear-day,,,,rain,1022.8,,,Clear,62,,,,,,,,,0.0
245,245,2016-08-08 22:24:02.000000,44.4608900488,-106.519751032,1470657600,60.99,0,,,51,,0.7,,clear-night,,0,0,,1008.75,,,Clear,60.99,,,10,,280.0,,3.63,,0.0
246,246,2016-05-23 17:07:48.000000,45.6516201816,-93.5111472616,1464004800,67.12,0.17,,,51.32,,0.57,,clear-day,,0,0,,1007.91,,,Clear,67.12,,,9.51,,168.0,,11.02,,0.0
247,247,2016-09-10 19:44:19.000000,35.4757479646,-99.619388551,1473508800,60.22,0.04,,,53.73,,0.79,,clear-night,,0.0013,0.02,rain,1023.07,,,Clear,60.22,,,10,,8.0,,10.09,,0.0
248,248,2016-08-20 16:19:55.000000,33.2646778876,-100.642254608,1471694400,68.71,0.7,,,66.25,,0.92,,rain,,0.0115,0.53,rain,1011.2,,,Drizzle,68.71,,,8.94,,39.0,,4.63,,0.0
249,249,2016-09-08 21:35:07.000000,39.1990286296,-69.8157506074,1473336000,72,,,,68.9,,0.9,,clear-day,,,,rain,1012.3,,,Clear,72,,,,,70.0,,18,,0.0
250,250,2016-05-08 22:13:46.000000,43.0418223037,-96.1452668238,1462708800,47.41,0.13,,,43.35,,0.8,,clear-day,,0.0019,0.04,rain,1012.54,,,Clear,49.18,,,9.8,,94.0,,4.75,,0.0
251,251,2016-06-04 20:48:41.000000,44.0219601812,-104.441120834,1465041600,47.41,0,,,39.17,,0.67,,clear-day,,0,0,,1021.92,,,Clear,49.86,,,10,,272.0,,6.18,,0.0
252,252,2016-07-12 15:36:07.000000,25.2707315787,-70.8599691345,1468324800,91.31,,,,76.17,,0.8,,clear-day,,,,rain,1020,,,Clear,83,,,,,80.0,,11,,0.0
253,253,2016-09-13 08:40:41.000000,30.7014049447,-88.105972952,1473768000,73.49,0.25,,,71.42,,0.93,,partly-cloudy-day,,0,0,,1016.63,,,Partly Cloudy,73.49,,,10,,44.0,,9.62,,0.0
254,254,2016-06-05 23:02:32.000000,47.5388779153,-74.786637157,1465128000,55.71,,,,50.02,,0.81,,clear-day,,0,0,,1010.46,,,Clear,55.71,,,,,68.0,,1.66,,0.0
255,255,2016-07-30 02:26:12.000000,26.1718439488,-108.143067001,1469880000,74,1,,,70.87,,0.9,,fog,,,,rain,1010.8,,,Foggy,74,,,1.2,,210.0,,2,,0.0
256,256,2016-05-13 11:16:27.000000,32.8050046576,-112.091976738,1463140800,67.64,0,,,29.63,,0.24,,clear-night,,0,0,,1011.92,,,Clear,67.64,,,10,,98.0,,4.63,,0.0
257,257,2016-06-15 08:07:10.000000,49.701577012,-90.3434454184,1465992000,54.2,0.93,,,50.48,,0.87,,rain,,0.0406,0.7,rain,1010.78,,,Light Rain,54.2,,,6.53,,77.0,,5.23,,0.0
258,258,2016-09-02 22:18:27.000000,45.6958874813,-118.000522758,1472817600,53.96,0.57,,,45.53,,0.73,,partly-cloudy-night,,0.0009,0.01,rain,1013.65,,,Partly Cloudy,53.96,,,10,,264.0,,1.8,,0.0
259,259,2016-07-25 12:57:22.000000,27.8871421007,-88.0337663006,1469448000,89.41,0.31,,,74.04,,0.75,,partly-cloudy-day,,,,rain,1014.74,,,Partly Cloudy,82.85,,,8,,144.0,,3.67,,0.0
260,260,2016-05-30 13:15:27.000000,37.7853412709,-94.7840649763,1464609600,64.94,0,,,63.06,,0.94,,clear-day,,0,0,,1016.78,,,Clear,64.94,,,9.45,,129.0,,5.42,,0.0
261,261,2016-08-05 21:48:00.000000,32.887032769,-98.6975763787,1470398400,76.74,0.05,,,68.39,,0.75,,clear-day,,0,0,,1012.49,,,Clear,76.74,,,10,,160.0,,5.03,,0.0
262,262,2016-05-14 09:09:28.000000,39.9279978951,-118.488785535,1463227200,52.66,0.05,,,36.93,,0.55,,clear-night,,0,0,,1010.73,,,Clear,52.66,,,10,,91.0,,2.39,,0.0
263,263,2016-05-27 07:11:31.000000,34.2489427987,-105.864659357,1464350400,44.63,0.06,,,24.23,,0.4,,clear-day,,0,0,,1006.44,,,Clear,47.55,,,10,,262.0,,6.22,,0.0
264,264,2016-06-08 21:05:04.000000,32.8300717651,-87.8721891084,1465387200,69.33,0.09,,,61.67,,0.77,,clear-day,,0,0,,1014.88,,,Clear,69.33,,,10,,7.0,,4.42,,0.0
265,265,2016-05-08 07:48:36.000000,42.3570511698,-78.3396950981,1462708800,35.78,0.13,,,32.46,,0.69,,clear-day,,0,0,,1009.64,,,Clear,41.82,,,10,,305.0,,10.27,,0.0
266,266,2016-09-08 14:42:21.000000,35.9169482772,-98.6778758856,1473336000,77.04,0.05,,,70.44,,0.8,,clear-night,,0,0,,1012.01,,,Clear,77.04,,,9.94,,194.0,,10.08,,0.0
267,267,2016-09-20 01:14:06.000000,42.3365523208,-100.970809361,1474372800,60.27,0,,,54.49,,0.81,,clear-night,,0,0,,1014.81,,,Clear,60.27,,,9.91,,169.0,,5.89,,0.0
