,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,visibility,windBearing,windSpeed,elevation,fire
2060,-6.95,0.35,1.97,0.8,partly-cloudy-night,0.0,0.0,,1017.34,10.0,302.0,9.47,574.688110352,1
2061,-6.95,0.35,1.97,0.8,partly-cloudy-night,0.0,0.0,,1017.34,10.0,302.0,9.47,574.688110352,1
2062,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,445.210540771,1
2063,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,445.210540771,1
2064,5.33,1.0,13.24,0.8,cloudy,0.0,0.0,,1019.06,7.09,341.0,12.25,737.129272461,1
2065,5.33,1.0,13.24,0.8,cloudy,0.0,0.0,,1019.06,7.09,341.0,12.25,737.129272461,1
2066,-7.44,0.31,2.02,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.01,488.769836426,1
2067,-7.44,0.31,2.02,0.8,partly-cloudy-night,,,snow,1017.3,10.0,299.0,10.01,488.769836426,1
2068,-6.43,0.38,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.72,10.0,305.0,9.17,461.048156738,1
2069,-6.43,0.38,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.72,10.0,305.0,9.17,461.048156738,1
2070,2.39,1.0,9.8,0.79,cloudy,0.0,0.0,,1019.26,8.18,352.0,10.7,566.598022461,1
2071,2.39,1.0,9.8,0.79,cloudy,0.0,0.0,,1019.26,8.18,352.0,10.7,566.598022461,1
2072,1.08,0.57,3.73,0.8,partly-cloudy-night,,,snow,1017.44,7.76,267.0,3.92,491.525360107,1
2073,1.08,0.57,3.73,0.8,partly-cloudy-night,,,snow,1017.44,7.76,267.0,3.92,491.525360107,1
2074,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,471.324615479,1
2075,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,572.441467285,1
2076,5.35,0.39,11.22,0.84,partly-cloudy-night,0.0,0.0,,1019.95,10.0,123.0,6.73,572.441467285,1
2077,5.35,0.39,11.22,0.84,partly-cloudy-night,0.0,0.0,,1019.95,10.0,123.0,6.73,545.217224121,1
2078,1.11,0.57,3.74,0.8,partly-cloudy-night,,,snow,1017.44,7.75,267.0,3.9,545.217224121,1
2079,1.11,0.57,3.74,0.8,partly-cloudy-night,,,snow,1017.44,7.75,267.0,3.9,250.205718994,1
2080,5.34,0.39,11.21,0.84,partly-cloudy-night,0.0,0.0,,1019.95,10.0,123.0,6.74,250.205718994,1
2081,5.34,0.39,11.21,0.84,partly-cloudy-night,0.0,0.0,,1019.95,10.0,123.0,6.74,551.807861328,1
2082,18.85,1.0,20.45,0.83,cloudy,0.0,0.0,,1034.1,10.0,250.0,5.0,551.807861328,1
2083,18.85,1.0,20.45,0.83,cloudy,0.0,0.0,,1034.1,10.0,250.0,5.0,472.608856201,1
2084,-6.87,0.35,2.29,0.8,partly-cloudy-night,0.0,0.0,,1017.13,10.0,300.0,9.84,689.916564941,1
2085,-6.87,0.35,2.29,0.8,partly-cloudy-night,0.0,0.0,,1017.13,10.0,300.0,9.84,689.916564941,1
2086,-6.87,0.35,2.29,0.8,partly-cloudy-night,0.0,0.0,,1017.13,10.0,300.0,9.85,467.246551514,1
2087,-6.87,0.35,2.29,0.8,partly-cloudy-night,0.0,0.0,,1017.13,10.0,300.0,9.85,686.601135254,1
2088,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.45,155.0,9.96,686.601135254,1
2089,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.45,155.0,9.96,480.116851807,1
2090,-6.95,0.34,2.02,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.52,480.116851807,1
2091,-6.95,0.34,2.02,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.52,735.538146973,1
2092,-1.79,1.0,6.8,0.82,cloudy,0.0,0.0,,1017.88,3.75,156.0,9.78,398.0,1
2093,-1.79,1.0,6.8,0.82,cloudy,0.0,0.0,,1017.88,3.75,156.0,9.78,398.0,1
2094,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.45,155.0,9.96,678.844055176,1
2095,-2.27,1.0,6.48,0.82,cloudy,,,snow,1017.8,3.45,155.0,9.96,683.863037109,1
2096,2.08,0.6,3.93,0.8,partly-cloudy-night,,,snow,1017.46,7.49,257.0,3.46,459.439086914,1
2097,2.08,0.6,3.93,0.8,partly-cloudy-night,,,snow,1017.46,7.49,257.0,3.46,459.439086914,1
2098,-1.84,1.0,6.73,0.82,cloudy,0.0,0.0,,1017.88,3.87,156.0,9.8,466.6953125,1
2099,-1.84,1.0,6.73,0.82,cloudy,0.0,0.0,,1017.88,3.87,156.0,9.8,468.114105225,1
2100,-6.43,0.38,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.72,10.0,305.0,9.17,459.580718994,1
2101,-6.43,0.38,2.07,0.79,partly-cloudy-night,0.0,0.0,,1017.72,10.0,305.0,9.17,459.580718994,1
2102,-1.84,1.0,6.72,0.82,cloudy,0.0,0.0,,1017.88,3.87,156.0,9.8,469.304779053,1
2103,-1.84,1.0,6.72,0.82,cloudy,0.0,0.0,,1017.88,3.87,156.0,9.8,469.304779053,1
2104,-2.27,1.0,6.49,0.82,cloudy,,,snow,1017.8,3.44,155.0,9.96,445.855102539,1
2105,-2.27,1.0,6.49,0.82,cloudy,,,snow,1017.8,3.44,155.0,9.96,752.13293457,1
2106,-5.39,0.46,1.89,0.78,partly-cloudy-night,0.0,0.0,,1018.27,10.0,313.0,8.12,743.715026855,1
2107,-5.39,0.46,1.89,0.78,partly-cloudy-night,0.0,0.0,,1018.27,10.0,313.0,8.12,743.715026855,1
2108,-6.91,0.35,2.04,0.8,partly-cloudy-night,0.0,0.0,,1017.53,10.0,303.0,9.54,737.408081055,1
2109,-6.91,0.35,2.04,0.8,partly-cloudy-night,0.0,0.0,,1017.53,10.0,303.0,9.54,737.408081055,1
2110,0.27,0.55,3.67,0.8,partly-cloudy-night,,,snow,1017.43,7.92,273.0,4.39,869.938842773,1
2111,0.27,0.55,3.67,0.8,partly-cloudy-night,,,snow,1017.43,7.92,273.0,4.39,665.100158691,1
2112,0.25,0.55,3.65,0.8,partly-cloudy-night,,,snow,1017.43,7.93,273.0,4.39,665.100158691,1
2113,0.25,0.55,3.65,0.8,partly-cloudy-night,,,snow,1017.43,7.93,273.0,4.39,250.330551147,1
2114,-6.86,0.35,2.05,0.8,partly-cloudy-night,0.0,0.0,,1017.55,10.0,303.0,9.51,250.330551147,1
2115,-6.86,0.35,2.05,0.8,partly-cloudy-night,0.0,0.0,,1017.55,10.0,303.0,9.51,248.812179565,1
2116,-6.62,0.37,2.29,0.8,partly-cloudy-night,0.0,0.0,,1017.02,10.0,300.0,9.61,248.812179565,1
2117,-6.62,0.37,2.29,0.8,partly-cloudy-night,0.0,0.0,,1017.02,10.0,300.0,9.61,458.439208984,1
2118,-5.64,0.44,1.96,0.78,partly-cloudy-night,0.0,0.0,,1018.12,10.0,311.0,8.38,458.439208984,1
2119,-5.64,0.44,1.96,0.78,partly-cloudy-night,0.0,0.0,,1018.12,10.0,311.0,8.38,489.864837646,1
2120,0.19,0.55,3.66,0.8,partly-cloudy-night,,,snow,1017.43,7.94,274.0,4.44,489.864837646,1
2121,0.19,0.55,3.66,0.8,partly-cloudy-night,,,snow,1017.43,7.94,274.0,4.44,344.596038818,1
2122,0.7,0.86,6.1,0.81,partly-cloudy-night,,,snow,1017.56,5.13,171.0,6.26,344.596038818,1
2123,0.7,0.86,6.1,0.81,partly-cloudy-night,,,snow,1017.56,5.13,171.0,6.26,349.690368652,1
2124,-6.93,0.35,2.01,0.8,partly-cloudy-night,0.0,0.0,,1017.53,10.0,303.0,9.52,349.690368652,1
2125,-6.93,0.35,2.01,0.8,partly-cloudy-night,0.0,0.0,,1017.53,10.0,303.0,9.52,453.967712402,1
2126,0.17,0.55,3.64,0.8,partly-cloudy-night,,,snow,1017.43,7.95,274.0,4.43,453.967712402,1
2127,0.17,0.55,3.64,0.8,partly-cloudy-night,,,snow,1017.43,7.95,274.0,4.43,520.996032715,1
2128,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,520.996032715,1
2129,-6.88,0.35,2.05,0.8,partly-cloudy-night,0.0,0.0,,1017.54,10.0,303.0,9.53,522.497253418,1
2130,-6.88,0.35,2.05,0.8,partly-cloudy-night,0.0,0.0,,1017.54,10.0,303.0,9.53,522.497253418,1
2131,-6.86,0.35,1.96,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.37,455.718261719,1
2132,-6.86,0.35,1.96,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.37,455.718261719,1
2133,-1.78,1.0,6.8,0.82,cloudy,0.0,0.0,,1017.89,3.75,156.0,9.78,729.439147949,1
2134,-1.78,1.0,6.8,0.82,cloudy,0.0,0.0,,1017.89,3.75,156.0,9.78,729.439147949,1
2135,-7.1,0.34,1.87,0.8,partly-cloudy-night,0.0,0.0,,1017.49,10.0,303.0,9.48,522.836486816,1
2136,-7.1,0.34,1.87,0.8,partly-cloudy-night,0.0,0.0,,1017.49,10.0,303.0,9.48,522.836486816,1
2137,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,519.502075195,1
2138,-6.49,0.38,2.18,0.79,partly-cloudy-night,0.0,0.0,,1017.66,10.0,305.0,9.36,519.502075195,1
2139,-6.49,0.38,2.18,0.79,partly-cloudy-night,0.0,0.0,,1017.66,10.0,305.0,9.36,254.699172974,1
2140,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,254.699172974,1
2141,-6.52,0.37,2.18,0.79,partly-cloudy-night,0.0,0.0,,1017.65,10.0,305.0,9.38,516.446960449,1
2142,-6.52,0.37,2.18,0.79,partly-cloudy-night,0.0,0.0,,1017.65,10.0,305.0,9.38,516.446960449,1
2143,-7.08,0.34,1.92,0.8,partly-cloudy-night,0.0,0.0,,1017.35,10.0,302.0,9.51,456.782653809,1
2144,-7.08,0.34,1.92,0.8,partly-cloudy-night,0.0,0.0,,1017.35,10.0,302.0,9.51,456.782653809,1
2145,16.45,1.0,22.97,0.78,cloudy,0.0,0.0,,1020.55,5.77,314.0,18.11,866.891113281,1
2146,7.62,0.66,11.23,0.78,partly-cloudy-night,0.0,0.0,,1020.27,10.0,117.0,6.44,535.201782227,1
2147,7.62,0.66,11.23,0.78,partly-cloudy-night,0.0,0.0,,1020.27,10.0,117.0,6.44,535.201782227,1
2148,16.4,1.0,22.83,0.78,cloudy,0.0,0.0,,1020.66,5.83,314.0,18.02,456.75958252,1
2149,16.4,1.0,22.84,0.78,cloudy,0.0,0.0,,1020.65,5.82,314.0,18.03,456.75958252,1
2150,0.55,0.87,6.12,0.81,partly-cloudy-night,,,snow,1017.57,5.04,170.0,6.42,254.21572876,1
2151,0.55,0.87,6.12,0.81,partly-cloudy-night,,,snow,1017.57,5.04,170.0,6.42,254.21572876,1
2152,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.59,155.0,9.96,491.357940674,1
2153,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.6,155.0,9.96,491.357940674,1
2154,0.56,0.87,6.12,0.81,partly-cloudy-night,,,snow,1017.57,5.05,170.0,6.41,987.86541748,1
2155,0.56,0.87,6.12,0.81,partly-cloudy-night,,,snow,1017.57,5.05,170.0,6.41,726.047058105,1
2156,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,726.047058105,1
2157,-2.27,1.0,6.42,0.81,cloudy,,,snow,1017.8,3.67,154.0,9.96,549.178283691,1
2158,-6.81,0.35,2.2,0.8,partly-cloudy-night,0.0,0.0,,1017.07,10.0,300.0,9.66,549.178283691,1
2159,16.45,1.0,22.92,0.78,cloudy,0.0,0.0,,1020.59,5.82,314.0,18.07,543.630981445,1
2160,-5.37,0.47,1.89,0.78,partly-cloudy-night,0.0,0.0,,1018.28,10.0,313.0,8.11,543.630981445,1
2161,-5.37,0.47,1.89,0.78,partly-cloudy-night,0.0,0.0,,1018.28,10.0,313.0,8.11,486.176147461,1
2162,-5.34,0.47,1.89,0.78,partly-cloudy-night,0.0,0.0,,1018.29,10.0,313.0,8.09,486.176147461,1
2163,-5.34,0.47,1.89,0.78,partly-cloudy-night,0.0,0.0,,1018.29,10.0,313.0,8.09,255.532806396,1
2164,10.08,1.0,18.66,0.83,cloudy,0.0,0.0,,1018.7,5.44,329.0,15.33,255.532806396,1
2165,-6.76,0.36,1.93,0.79,partly-cloudy-night,0.0,0.0,,1017.63,10.0,304.0,9.27,561.285644531,1
2166,-6.76,0.36,1.93,0.79,partly-cloudy-night,0.0,0.0,,1017.63,10.0,304.0,9.27,561.285644531,1
2167,-1.85,1.0,6.7,0.81,cloudy,0.0,0.0,,1017.88,3.92,155.0,9.81,265.936523438,1
2168,-1.85,1.0,6.7,0.81,cloudy,0.0,0.0,,1017.88,3.92,155.0,9.81,265.936523438,1
2169,-1.86,1.0,6.69,0.81,cloudy,0.0,0.0,,1017.88,3.91,155.0,9.81,607.071655273,1
2170,-1.86,1.0,6.69,0.81,cloudy,0.0,0.0,,1017.88,3.91,155.0,9.81,607.071655273,1
2171,1.8,0.59,3.96,0.8,partly-cloudy-night,,,snow,1017.46,7.52,260.0,3.63,252.982803345,1
2172,1.8,0.59,3.96,0.8,partly-cloudy-night,,,snow,1017.46,7.52,260.0,3.63,252.982803345,1
2173,0.61,0.56,3.82,0.8,partly-cloudy-night,,,snow,1017.44,7.79,271.0,4.27,454.632202148,1
2174,0.61,0.56,3.82,0.8,partly-cloudy-night,,,snow,1017.44,7.79,271.0,4.27,454.632202148,1
2175,-1.66,1.0,6.87,0.82,cloudy,0.0,0.0,,1017.91,3.86,157.0,9.74,1104.33703613,1
2176,-1.66,1.0,6.87,0.82,cloudy,0.0,0.0,,1017.91,3.86,157.0,9.74,350.58895874,1
2177,-1.71,1.0,6.8,0.82,cloudy,0.0,0.0,,1017.91,3.95,156.0,9.75,350.58895874,1
2178,-1.71,1.0,6.8,0.82,cloudy,0.0,0.0,,1017.91,3.95,156.0,9.75,1013.85168457,1
2179,3.32,0.66,4.51,0.81,partly-cloudy-night,,,snow,1017.51,6.83,231.0,3.12,1013.85168457,1
2180,3.32,0.66,4.51,0.81,partly-cloudy-night,,,snow,1017.51,6.83,231.0,3.12,353.448150635,1
2181,-7.09,0.34,1.95,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.56,353.448150635,1
2182,-7.09,0.34,1.95,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.56,111.317863464,1
2183,-6.74,0.37,1.85,0.79,partly-cloudy-night,0.0,0.0,,1017.66,10.0,304.0,9.15,111.317863464,1
2184,-7.05,0.34,1.98,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.55,687.498168945,1
2185,-7.05,0.34,1.98,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.55,687.498168945,1
2186,0.86,0.86,6.11,0.81,partly-cloudy-night,,,snow,1017.56,5.14,173.0,6.1,981.101013184,1
2187,0.86,0.86,6.11,0.81,partly-cloudy-night,,,snow,1017.56,5.14,173.0,6.1,950.513244629,1
2188,-5.88,0.42,2.19,0.79,partly-cloudy-night,0.0,0.0,,1017.91,10.0,308.0,8.85,950.513244629,1
2189,-5.88,0.42,2.19,0.79,partly-cloudy-night,0.0,0.0,,1017.91,10.0,308.0,8.85,293.617950439,1
2190,-7.04,0.34,1.99,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.55,293.617950439,1
2191,-7.04,0.34,1.99,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.55,463.34677124,1
2192,-7.11,0.33,1.94,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.56,460.610626221,1
2193,-7.11,0.33,1.94,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.56,460.610626221,1
2194,-1.8,1.0,6.77,0.82,cloudy,0.0,0.0,,1017.89,3.82,156.0,9.79,697.170715332,1
2195,-1.8,1.0,6.77,0.82,cloudy,0.0,0.0,,1017.89,3.82,156.0,9.79,553.244567871,1
2196,-7.15,0.33,1.92,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,304.0,9.55,553.244567871,1
2197,-7.15,0.33,1.92,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,304.0,9.55,690.035339355,1
2198,-7.05,0.34,2.21,0.8,partly-cloudy-night,0.0,0.0,,1017.19,10.0,300.0,9.89,693.423400879,1
2199,-7.05,0.34,2.21,0.8,partly-cloudy-night,0.0,0.0,,1017.19,10.0,300.0,9.89,693.423400879,1
2200,10.47,1.0,19.06,0.83,cloudy,0.0,0.0,,1018.65,5.38,328.0,15.57,689.24206543,1
2201,-7.09,0.34,1.89,0.8,partly-cloudy-night,0.0,0.0,,1017.36,10.0,303.0,9.47,689.24206543,1
2202,-7.09,0.34,1.89,0.8,partly-cloudy-night,0.0,0.0,,1017.36,10.0,303.0,9.47,681.332397461,1
2203,-7.05,0.34,2.21,0.8,partly-cloudy-night,0.0,0.0,,1017.19,10.0,300.0,9.89,444.884033203,1
2204,-7.05,0.34,2.21,0.8,partly-cloudy-night,0.0,0.0,,1017.19,10.0,300.0,9.89,444.884033203,1
2205,-1.82,1.0,6.74,0.82,cloudy,0.0,0.0,,1017.89,3.86,156.0,9.79,694.818725586,1
2206,-1.82,1.0,6.74,0.82,cloudy,0.0,0.0,,1017.89,3.86,156.0,9.79,694.818725586,1
2207,0.59,0.56,3.82,0.8,partly-cloudy-night,,,snow,1017.44,7.8,271.0,4.28,688.905639648,1
2208,0.59,0.56,3.82,0.8,partly-cloudy-night,,,snow,1017.44,7.8,271.0,4.28,688.905639648,1
2209,16.64,0.95,18.97,0.84,cloudy,0.0,0.0,,1033.79,10.0,250.0,5.0,688.905639648,1
2210,-6.09,0.41,1.97,0.79,partly-cloudy-night,0.0,0.0,,1017.91,10.0,308.0,8.76,688.905639648,1
2211,-6.09,0.41,1.97,0.79,partly-cloudy-night,0.0,0.0,,1017.91,10.0,308.0,8.76,376.18157959,1
2212,-7.06,0.34,1.91,0.8,partly-cloudy-night,0.0,0.0,,1017.36,10.0,303.0,9.47,680.164428711,1
2213,-7.06,0.34,1.91,0.8,partly-cloudy-night,0.0,0.0,,1017.36,10.0,303.0,9.47,680.164428711,1
2214,16.62,0.95,18.96,0.84,cloudy,0.0,0.0,,1033.79,10.0,250.0,5.0,679.444580078,1
2215,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,679.444580078,1
2216,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.61,155.0,9.96,686.573181152,1
2217,18.85,1.0,20.44,0.83,cloudy,0.0,0.0,,1034.1,10.0,250.0,5.0,686.573181152,1
2218,18.85,1.0,20.44,0.83,cloudy,0.0,0.0,,1034.1,10.0,250.0,5.0,683.139526367,1
2219,-6.06,0.41,1.98,0.79,partly-cloudy-night,0.0,0.0,,1017.92,10.0,308.0,8.74,683.139526367,1
2220,-6.06,0.41,1.98,0.79,partly-cloudy-night,0.0,0.0,,1017.92,10.0,308.0,8.74,682.553527832,1
2221,-7.07,0.34,1.91,0.8,partly-cloudy-night,0.0,0.0,,1017.36,10.0,303.0,9.48,682.553527832,1
2222,-7.07,0.34,1.91,0.8,partly-cloudy-night,0.0,0.0,,1017.36,10.0,303.0,9.48,680.119628906,1
2223,0.55,0.56,3.73,0.8,partly-cloudy-night,,,snow,1017.43,7.85,271.0,4.25,680.119628906,1
2224,0.55,0.56,3.73,0.8,partly-cloudy-night,,,snow,1017.43,7.85,271.0,4.25,484.744018555,1
2225,0.72,0.56,3.84,0.8,partly-cloudy-night,,,snow,1017.44,7.77,270.0,4.22,372.848083496,1
2226,0.72,0.56,3.84,0.8,partly-cloudy-night,,,snow,1017.44,7.77,270.0,4.22,676.07635498,1
2227,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.6,155.0,9.96,666.264160156,1
2228,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.6,155.0,9.96,666.989990234,1
2229,-1.8,1.0,6.77,0.82,cloudy,0.0,0.0,,1017.89,3.82,156.0,9.79,684.764587402,1
2230,-1.8,1.0,6.77,0.82,cloudy,0.0,0.0,,1017.89,3.82,156.0,9.79,684.764587402,1
2231,-6.72,0.36,2.13,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.48,667.235412598,1
2232,-6.72,0.36,2.13,0.8,partly-cloudy-night,0.0,0.0,,1017.37,10.0,303.0,9.48,667.235412598,1
2233,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.6,155.0,9.96,665.215515137,1
2234,-2.27,1.0,6.44,0.81,cloudy,,,snow,1017.8,3.6,155.0,9.96,500.386260986,1
2235,0.35,0.55,3.74,0.8,partly-cloudy-night,,,snow,1017.43,7.88,273.0,4.39,500.386260986,1
2236,0.35,0.55,3.74,0.8,partly-cloudy-night,,,snow,1017.43,7.88,273.0,4.39,461.628173828,1
2237,-6.79,0.36,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.62,10.0,304.0,9.28,461.628173828,1
2238,-6.79,0.36,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.62,10.0,304.0,9.28,673.719238281,1
2239,-6.77,0.36,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.62,10.0,304.0,9.27,673.719238281,1
2240,-6.77,0.36,1.92,0.79,partly-cloudy-night,0.0,0.0,,1017.62,10.0,304.0,9.27,672.494018555,1
2241,-6.99,0.34,2.15,0.8,partly-cloudy-night,0.0,0.0,,1017.34,10.0,302.0,9.76,672.494018555,1
2242,-6.99,0.34,2.15,0.8,partly-cloudy-night,0.0,0.0,,1017.34,10.0,302.0,9.76,502.666595459,1
2243,-6.96,0.34,2.18,0.8,partly-cloudy-night,0.0,0.0,,1017.34,10.0,302.0,9.77,502.666595459,1
2244,-6.96,0.34,2.18,0.8,partly-cloudy-night,0.0,0.0,,1017.34,10.0,302.0,9.77,1499.80126953,1
2245,0.4,0.55,3.75,0.8,partly-cloudy-night,,,snow,1017.43,7.86,272.0,4.36,1499.80126953,1
2246,0.4,0.55,3.75,0.8,partly-cloudy-night,,,snow,1017.43,7.86,272.0,4.36,675.618713379,1
2247,17.62,0.97,19.65,0.83,cloudy,0.0,0.0,,1033.92,10.0,250.0,5.0,676.201293945,1
2248,17.62,0.97,19.65,0.83,cloudy,0.0,0.0,,1033.92,10.0,250.0,5.0,676.201293945,1
2249,-5.23,0.48,1.88,0.78,partly-cloudy-night,0.0,0.0,,1018.35,10.0,314.0,8.0,471.984558105,1
2250,-5.23,0.48,1.88,0.78,partly-cloudy-night,0.0,0.0,,1018.35,10.0,314.0,8.0,459.209991455,1
2251,-6.59,0.37,2.06,0.79,partly-cloudy-night,0.0,0.0,,1017.4,10.0,303.0,9.28,459.209991455,1
2252,-6.59,0.37,2.06,0.79,partly-cloudy-night,0.0,0.0,,1017.4,10.0,303.0,9.28,1286.4597168,1
2253,0.29,0.55,3.73,0.8,partly-cloudy-night,,,snow,1017.43,7.89,273.0,4.42,1286.4597168,1
2254,0.29,0.55,3.73,0.8,partly-cloudy-night,,,snow,1017.43,7.89,273.0,4.42,680.529663086,1
2255,-1.7,1.0,7.07,0.82,cloudy,0.0,0.0,,1017.87,3.05,159.0,9.77,681.812744141,1
2256,-1.7,1.0,7.07,0.82,cloudy,0.0,0.0,,1017.87,3.05,159.0,9.77,1393.3034668,1
2257,-5.21,0.48,1.88,0.78,partly-cloudy-night,0.0,0.0,,1018.36,10.0,315.0,7.98,1393.3034668,1
2258,-5.21,0.48,1.88,0.78,partly-cloudy-night,0.0,0.0,,1018.36,10.0,315.0,7.98,300.742706299,1
2259,-6.78,0.36,2.25,0.8,partly-cloudy-night,0.0,0.0,,1017.07,10.0,300.0,9.7,300.742706299,1
2260,-6.78,0.36,2.25,0.8,partly-cloudy-night,0.0,0.0,,1017.07,10.0,300.0,9.7,1412.61157227,1
2261,-6.48,0.38,2.2,0.79,partly-cloudy-night,0.0,0.0,,1017.4,10.0,303.0,9.36,1412.61157227,1
2262,-6.48,0.38,2.2,0.79,partly-cloudy-night,0.0,0.0,,1017.4,10.0,303.0,9.36,680.763977051,1
2263,-6.49,0.38,2.2,0.79,partly-cloudy-night,0.0,0.0,,1017.4,10.0,303.0,9.37,680.763977051,1
2264,-6.49,0.38,2.2,0.79,partly-cloudy-night,0.0,0.0,,1017.4,10.0,303.0,9.37,472.563079834,1
2265,-6.63,0.36,2.47,0.8,partly-cloudy-night,0.0,0.0,,1017.07,10.0,300.0,9.88,461.423400879,1
2266,-6.63,0.36,2.47,0.8,partly-cloudy-night,0.0,0.0,,1017.07,10.0,300.0,9.88,461.423400879,1
2267,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.58,155.0,9.96,481.401428223,1
2268,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.58,155.0,9.96,1453.4362793,1
2269,15.11,0.91,14.68,0.61,partly-cloudy-night,0.0,0.0,,1027.4,9.5,309.0,12.59,1453.4362793,1
2270,17.76,0.98,19.78,0.83,cloudy,0.0,0.0,,1033.92,10.0,250.0,5.0,687.01940918,1
2271,17.76,0.98,19.78,0.83,cloudy,0.0,0.0,,1033.92,10.0,250.0,5.0,485.568145752,1
2272,15.31,0.92,14.73,0.61,partly-cloudy-night,0.0,0.0,,1027.41,9.46,308.0,12.36,443.555023193,1
2273,15.12,0.91,14.71,0.61,partly-cloudy-night,0.0,0.0,,1027.41,9.5,309.0,12.56,443.555023193,1
2274,15.31,0.92,14.73,0.61,partly-cloudy-night,0.0,0.0,,1027.41,9.46,308.0,12.35,442.450012207,1
2275,-7.18,0.33,2.0,0.8,partly-cloudy-night,0.0,0.0,,1017.19,10.0,300.0,9.73,442.450012207,1
2276,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.58,155.0,9.96,466.047668457,1
2277,-2.27,1.0,6.45,0.81,cloudy,,,snow,1017.8,3.58,155.0,9.96,466.047668457,1
2278,17.78,0.98,19.79,0.83,cloudy,0.0,0.0,,1033.92,10.0,250.0,5.0,461.821014404,1
2279,17.78,0.98,19.79,0.83,cloudy,0.0,0.0,,1033.92,10.0,250.0,5.0,461.821014404,1
2280,3.22,0.65,4.28,0.81,partly-cloudy-night,,,snow,1017.49,7.04,235.0,3.05,444.677337646,1
2281,3.22,0.65,4.28,0.81,partly-cloudy-night,,,snow,1017.49,7.04,235.0,3.05,444.677337646,1
2282,15.11,0.91,14.7,0.61,partly-cloudy-night,0.0,0.0,,1027.41,9.5,309.0,12.57,482.440551758,1
2283,-1.63,1.0,6.88,0.82,cloudy,0.0,0.0,,1017.92,3.92,157.0,9.72,482.440551758,1
2284,-1.63,1.0,6.88,0.82,cloudy,0.0,0.0,,1017.92,3.92,157.0,9.72,454.13885498,1
2285,-4.84,0.5,2.16,0.78,partly-cloudy-night,0.0,0.0,,1018.38,10.0,317.0,7.98,667.769714355,1
2286,-4.84,0.5,2.16,0.78,partly-cloudy-night,0.0,0.0,,1018.38,10.0,317.0,7.98,667.769714355,1
2287,-1.9,1.0,6.69,0.82,cloudy,0.0,0.0,,1017.87,3.82,156.0,9.82,479.929016113,1
2288,-1.9,1.0,6.69,0.82,cloudy,0.0,0.0,,1017.87,3.82,156.0,9.82,479.929016113,1
