"","FIRE_NAME","FIRE_DAY","FIRE_MONTH","FIRE_YEAR","DATA_SOURC","CAUSE","REPORTED_A","SIZE_CLASS","AGENCY","COMMENTS","IGNITION_D","CONT_DATE","REGION_NUM","FOREST_NUM","ICS_CODE","ACRES","HA","SIZE_CLASS_"
"5538","CARISSO",15,7,2003,"UNKNOWN",2,25,"C","USF","",20030715,20030716,5,7,"LPF",22.97,9.3,"10-99.9 acres"
"5539","CANYON",21,8,2003,"UNKNOWN",1,11,"C","USF","",20030821,20030821,5,7,"LPF",15.39,6.23,"10-99.9 acres"
"5540","TALIAFERRO",3,9,2003,"GPS Air",1,180,"D","USF","",20030903,20030919,5,8,"MNF",241.74,97.83,"100-299.9 acres"
"5541","LA TUNA",5,8,1999,"UNKNOWN",9,225,"D","USF","",19990805,19990805,5,1,"ANF",162.23,65.65,"100-299.9 acres"
"5542","CREEK",7,5,2004,"GPS Ground",5,75,"C","CDF","",20040507,20040507,5,16,"TCU",71.24,28.83,"10-99.9 acres"
"5543","KARDAS",11,4,2004,"GPS Ground",5,7,"B","CDF","",20040411,20040411,5,16,"TCU",7.65,3.1,"0.26-9.9 acres"
"5544","ARMSTRONG #2",6,8,2004,"GPS Air",7,879,"E","CDF","",20040806,20040814,5,16,"TCU",879.17,355.79,"300-999.9 acres"
"5545","PILOT",6,10,2004,"GPS Air",8,287.1,"D","CDF","",20041006,20041010,5,10,"HUU",287.2,116.23,"100-299.9 acres"
"5546","STRAYLOR",22,7,2004,"UNKNOWN",7,3289,"F","CDF","",20040722,20040729,5,6,"LMU",3292.83,1332.56,"1000-4999.9 acres"
"5547","CASSEL",8,9,2004,"MIXED",3,33,"C","CDF","",20040908,20040908,5,14,"SHU",26.31,10.65,"10-99.9 acres"
"5548","BEAR",11,8,2004,"MIXED",2,10441,"G","CDF","",20040811,20040905,5,14,"SHU",10441.72,4225.61,"5000+ acres"
"5549","BEAR",2,9,1972,"UNKNOWN",1,7,"B","USF","",19720902,19720904,5,10,"SRF",6.97,2.82,"0.26-9.9 acres"
"5550","PRESCOTT",3,9,1972,"UNKNOWN",1,10,"C","USF","",19720903,19720906,5,10,"SRF",9.96,4.03,"10-99.9 acres"
"5551","N. FK. WOOLEY",1,9,1972,"UNKNOWN",1,78,"C","USF","",19720901,19720904,5,5,"KNF",94.71,38.33,"10-99.9 acres"
"5552","DADS POCKET",1,9,1972,"UNKNOWN",1,133,"D","USF","",19720901,19720905,5,5,"KNF",149.91,60.67,"100-299.9 acres"
"5553","BIG MEADOWS",1,9,1972,"UNKNOWN",1,105,"D","USF","",19720901,19720906,5,5,"KNF",129.22,52.29,"100-299.9 acres"
"5554","HELL",1,9,1972,"UNKNOWN",1,18,"C","USF","",19720901,19720906,5,5,"KNF",10.55,4.27,"10-99.9 acres"
"5555","PARK CREEK",17,8,1973,"UNKNOWN",7,742,"E","USF","",19730817,19730819,5,3,"ENF",714.66,289.21,"300-999.9 acres"
"5556","PILLIKEN",17,8,1973,"UNKNOWN",7,9990,"G","USF","",19730817,19730826,5,3,"ENF",10315.58,4174.57,"5000+ acres"
"5557","",1,8,1973,"UNKNOWN",7,22,"C","USF","",19730801,19730802,5,3,"ENF",18.83,7.62,"10-99.9 acres"
"5558","",3,7,1973,"UNKNOWN",9,620,"E","USF","",19730703,19730704,5,13,"SQF",12.37,5.01,"300-999.9 acres"
"5559","TELEGA",17,12,1976,"UNKNOWN",9,40,"C","USF","",19761217,19761217,5,2,"CNF",62,25.09,"10-99.9 acres"
"5560","GAGING",17,11,1976,"UNKNOWN",9,35,"C","USF","",19761117,19761117,5,2,"CNF",52.81,21.37,"10-99.9 acres"
"5561","CASE",12,6,1976,"UNKNOWN",9,250,"D","USF","",19760612,19760612,5,2,"CNF",284.7,115.22,"100-299.9 acres"
"5562","AMTRAC",11,8,1976,"UNKNOWN",9,200,"D","USF","",19760811,19760811,5,2,"CNF",155.26,62.83,"100-299.9 acres"
"5563","LOOKOUT",13,7,1976,"UNKNOWN",9,1,"D","USF","",19760713,19760713,5,2,"CNF",133.74,54.12,"100-299.9 acres"
"5564","CALABRESE",30,7,1973,"UNKNOWN",5,681,"E","USF","",19730730,19730731,5,9,"MDF",620.31,251.03,"300-999.9 acres"
"5565","CAL",4,5,2004,"GPS Air",5,75,"C","USF","",20040504,20040505,5,6,"LNF",73.07,29.57,"10-99.9 acres"
"5566","SIMS",27,7,2004,"GPS Air",2,4030,"F","USF","",20040727,20040815,5,14,"SRF",4035.92,1633.28,"1000-4999.9 acres"
"5567","SIERRA",20,5,2004,"MIXED",2,60,"C","BLM","",20040520,20040520,5,13,"BBD",60.05,24.3,"10-99.9 acres"
"5568","SNOW",22,5,2004,"MIXED",2,63,"C","BLM","",20040522,20040523,5,12,"CDD",60.18,24.35,"10-99.9 acres"
"5569","MELTON",17,7,2004,"MIXED",1,3693,"F","CDF","",20040717,20040720,5,12,"RRU",3693.23,1494.6,"1000-4999.9 acres"
"5570","HORSE CAMP",21,8,1935,"UNKNOWN",9,0,"D","USF","",19350821,19350000,5,9,"MDF",272.01,110.08,"100-299.9 acres"
"5571","DAVIS",4,8,1974,"UNKNOWN",1,25,"C","USF","",19740804,19740805,5,9,"MDF",28.2,11.41,"10-99.9 acres"
"5572","",20,6,1973,"UNKNOWN",5,172,"D","USF","",19730620,19730623,5,13,"SQF",90.44,36.6,"100-299.9 acres"
"5573","",4,10,1973,"UNKNOWN",9,47,"C","USF","",19731004,19731004,5,13,"SQF",16.15,6.54,"10-99.9 acres"
"5574","PIC",10,8,1977,"UNKNOWN",1,10,"C","USF","",19770810,19770811,5,5,"KNF",16.79,6.79,"10-99.9 acres"
"5575","SUGARLOAF",4,8,1984,"UNKNOWN",3,25,"C","USF","",19840804,19840805,5,15,"SNF",16.17,6.54,"10-99.9 acres"
"5576","BASIN",17,9,1984,"UNKNOWN",1,450,"E","USF","",19840917,19840919,5,15,"SNF",424.18,171.66,"300-999.9 acres"
"5577","BALCH",23,9,1984,"UNKNOWN",9,50,"C","USF","",19840923,19840924,5,15,"SNF",41.47,16.78,"10-99.9 acres"
"5578","",6,7,1984,"UNKNOWN",1,145,"D","USF","",19840706,19840707,5,6,"LNF",713.98,288.94,"100-299.9 acres"
"5579","HOOPA SERIES",11,8,1995,"UNKNOWN",7,6,"B","USF","",19950811,19950811,5,10,"SRF",5.97,2.42,"0.26-9.9 acres"
"5580","",21,7,1994,"UNKNOWN",1,10,"C","USF","",19940721,19940731,5,10,"SRF",9.96,4.03,"10-99.9 acres"
"5581","",21,7,1994,"UNKNOWN",1,33,"C","USF","",19940721,19940730,5,10,"SRF",32.86,13.3,"10-99.9 acres"
"5582","",21,7,1994,"UNKNOWN",1,62,"C","USF","",19940721,19940730,5,10,"SRF",61.73,24.98,"10-99.9 acres"
"5583","",21,7,1994,"UNKNOWN",9,17,"C","USF","",19940721,19940730,5,10,"SRF",16.93,6.85,"10-99.9 acres"
"5584","",21,7,1994,"UNKNOWN",1,47,"C","USF","",19940721,19940722,5,10,"SRF",46.8,18.94,"10-99.9 acres"
"5585","",21,7,1994,"UNKNOWN",1,25,"C","USF","",19940721,19940724,5,10,"SRF",24.89,10.07,"10-99.9 acres"
"5586","",4,8,1994,"UNKNOWN",7,17,"C","USF","",19940804,19940805,5,10,"SRF",16.93,6.85,"10-99.9 acres"
"5587","VALLEY",2,8,1989,"UNKNOWN",4,585,"E","USF","",19890802,19890808,5,8,"MNF",557.44,225.59,"300-999.9 acres"
"5588","",7,8,1989,"UNKNOWN",4,18,"C","USF","",19890807,19890811,5,13,"SQF",9.5,3.84,"10-99.9 acres"
"5589","",27,5,1989,"UNKNOWN",9,160,"D","USF","",19890527,19890529,5,13,"SQF",230.52,93.29,"100-299.9 acres"
"5590","CALKINS",3,9,1989,"UNKNOWN",9,600,"E","USF","",19890903,19890905,5,13,"SQF",555.07,224.63,"300-999.9 acres"
"5591","GARNER",8,9,1989,"UNKNOWN",5,80.5,"C","USF","",19890908,19890910,5,5,"KNF",52.93,21.42,"10-99.9 acres"
"5592","",8,5,1990,"UNKNOWN",7,40,"C","USF","",19900508,19900509,5,1,"ANF",43.22,17.49,"10-99.9 acres"
"5593","",15,1,1972,"UNKNOWN",7,111,"D","USF","",19720115,19720118,5,12,"BDF",104.26,42.19,"100-299.9 acres"
"5594","",19,7,1972,"UNKNOWN",8,18,"C","USF","",19720719,19720719,5,12,"BDF",35.37,14.31,"10-99.9 acres"
"5595","",7,8,1972,"UNKNOWN",7,190,"D","USF","",19720807,19720808,5,3,"ENF",209.03,84.59,"100-299.9 acres"
"5596","",16,7,1973,"UNKNOWN",2,29,"C","USF","",19730716,19730717,5,10,"SRF",28.88,11.69,"10-99.9 acres"
"5597","BEAR",19,7,1973,"UNKNOWN",1,16,"C","USF","",19730719,19730723,5,5,"KNF",7.63,3.09,"10-99.9 acres"
"5598","",18,7,1972,"UNKNOWN",1,50,"C","USF","",19720718,19720719,5,4,"INF",62.98,25.49,"10-99.9 acres"
"5599","",8,8,1972,"UNKNOWN",1,120,"D","USF","",19720808,19720809,5,6,"LNF",252.25,102.08,"100-299.9 acres"
"5600","",21,7,1974,"UNKNOWN",7,1800,"F","USF","",19740721,19740721,5,7,"LPF",2652.2,1073.31,"1000-4999.9 acres"
"5601","",15,8,1977,"UNKNOWN",1,40,"C","USF","",19770815,19770815,5,2,"CNF",36.12,14.62,"10-99.9 acres"
"5602","",20,10,1974,"UNKNOWN",3,11,"C","USF","",19741020,19741020,5,12,"BDF",9.91,4.01,"10-99.9 acres"
"5603","",26,7,1974,"UNKNOWN",2,119,"D","USF","",19740726,19740727,5,12,"BDF",143.87,58.22,"100-299.9 acres"
"5604","",23,5,1974,"UNKNOWN",1,70,"C","USF","",19740523,19740526,5,12,"BDF",40.71,16.48,"10-99.9 acres"
"5605","",30,5,1978,"UNKNOWN",3,170,"D","USF","",19780530,19780531,5,2,"CNF",188.96,76.47,"100-299.9 acres"
"5606","",3,6,1974,"UNKNOWN",1,16,"C","USF","",19740603,19740604,5,11,"PNF",9.7,3.93,"10-99.9 acres"
"5607","",6,5,1974,"UNKNOWN",6,57,"C","USF","",19740506,19740507,5,11,"PNF",72.34,29.27,"10-99.9 acres"
"5608","JUNCTION",26,9,1974,"UNKNOWN",9,1270,"F","USF","",19740926,19740927,5,11,"PNF",1135.61,459.56,"1000-4999.9 acres"
"5609","JENKINS",24,9,1974,"UNKNOWN",7,10,"C","USF","",19740924,19740924,5,16,"STF",6.26,2.53,"10-99.9 acres"
"5610","HASLOE",20,7,1974,"UNKNOWN",4,120,"D","USF","",19740720,19740721,5,16,"STF",137.25,55.54,"100-299.9 acres"
"5611","JUNCTION",22,5,1974,"UNKNOWN",1,88,"C","USF","",19740522,19740527,5,15,"SNF",69.75,28.23,"10-99.9 acres"
"5612","POWDERHOUSE",6,7,1974,"UNKNOWN",2,40,"C","USF","",19740706,19740707,5,15,"SNF",38.25,15.48,"10-99.9 acres"
"5613","",0,0,1974,"UNKNOWN",9,59,"C","USF","",19740000,19740000,5,5,"KNF",59.03,23.89,"10-99.9 acres"
"5614","",19,12,1974,"UNKNOWN",5,50,"C","USF","",19741219,19741221,5,13,"SQF",33.54,13.57,"10-99.9 acres"
"5615","",22,9,1974,"UNKNOWN",8,85,"C","USF","",19740922,19740923,5,13,"SQF",153.82,62.25,"10-99.9 acres"
"5616","",4,7,1974,"UNKNOWN",9,20,"C","USF","",19740704,19740705,5,13,"SQF",6.01,2.43,"10-99.9 acres"
"5617","",2,10,1974,"UNKNOWN",1,23,"C","USF","",19741002,19741003,5,13,"SQF",8.08,3.27,"10-99.9 acres"
"5618","",17,7,1974,"UNKNOWN",5,900,"E","USF","",19740717,19740718,5,13,"SQF",828.29,335.2,"300-999.9 acres"
"5619","",11,8,1974,"UNKNOWN",8,60,"C","USF","",19740811,19740811,5,13,"SQF",4.39,1.78,"10-99.9 acres"
"5620","",9,6,1975,"UNKNOWN",7,510,"E","USF","",19750609,19750610,5,13,"SQF",449.6,181.95,"300-999.9 acres"
"5621","",11,8,1975,"UNKNOWN",4,11,"C","USF","",19750811,19750811,5,13,"SQF",9.67,3.91,"10-99.9 acres"
"5622","CASE #2",21,10,1980,"UNKNOWN",9,80,"C","USF","",19801021,19801021,5,2,"CNF",85.88,34.75,"10-99.9 acres"
"5623","SCORPION",5,8,1975,"UNKNOWN",6,852,"E","USF","",19750805,19750805,5,9,"MDF",1459.24,590.53,"300-999.9 acres"
"5624","",24,8,1975,"UNKNOWN",3,3,"B","USF","",19750824,19750824,5,10,"SRF",2.99,1.21,"0.26-9.9 acres"
"5625","BLUE",30,9,1975,"UNKNOWN",7,35,"C","USF","",19750930,19751001,5,10,"SRF",34.85,14.1,"10-99.9 acres"
"5626","CAPITAN",1,9,1980,"UNKNOWN",2,434,"E","USF","",19800901,19800902,5,2,"CNF",434.09,175.67,"300-999.9 acres"
"5627","STARR",10,12,1980,"UNKNOWN",9,160,"D","USF","",19801210,19801210,5,2,"CNF",66.2,26.79,"100-299.9 acres"
"5628","",2,10,1975,"UNKNOWN",7,8,"B","USF","",19751002,19751003,5,10,"SRF",7.97,3.22,"0.26-9.9 acres"
"5629","MOSQUITO",23,8,1999,"UNKNOWN",1,51,"C","USF","",19990823,19990827,5,11,"PNF",50.56,20.46,"10-99.9 acres"
"5630","BIRCH",1,7,2002,"GPS Air",1,2624,"F","USF","",20020701,20020730,5,4,"INF",2549.37,1031.69,"1000-4999.9 acres"
"5631","FULLER",12,7,2002,"GPS Air",1,6400,"G","USF","",20020712,20027016,5,4,"INF",6432.92,2603.31,"5000+ acres"
"5632","PIPER",12,7,2002,"GPS Air",1,151,"D","USF","",20020712,20020715,5,4,"INF",150.78,61.02,"100-299.9 acres"
"5633","MCNALLY",21,7,2002,"HD",4,150696,"G","USF","",20020721,20020828,5,13,"SQF",149475.27,60490.5,"5000+ acres"
"5634","ROCKY",2,6,2002,"HD",9,498,"E","USF","",20020602,20020604,5,13,"SQF",446.03,180.5,"300-999.9 acres"
"5635","RALPH",12,9,2002,"UNKNOWN",3,14,"C","USF","",20020912,20020913,5,16,"STF",13.99,5.66,"10-99.9 acres"
"5636","LASSIC",16,10,2002,"UNKNOWN",9,25,"C","USF","",20021016,20021017,5,10,"SRF",23.54,9.53,"10-99.9 acres"
"5637","MILL",4,11,1995,"UNKNOWN",5,104,"D","USF","",19951104,19951105,5,3,"ENF",103.51,41.89,"100-299.9 acres"
"5638","MUD",13,7,1999,"UNKNOWN",1,63,"C","USF","",19990713,19990714,5,9,"MDF",63.18,25.57,"10-99.9 acres"
"5639","MUD 2",25,8,1999,"UNKNOWN",1,16,"C","USF","",19990825,19990826,5,9,"MDF",16.35,6.62,"10-99.9 acres"
"5640","REDINGER",15,9,1999,"UNKNOWN",9,24,"C","USF","",19990915,19990919,5,15,"SNF",24.24,9.81,"10-99.9 acres"
"5641","JOSE",16,6,1999,"UNKNOWN",2,10,"C","USF","",19990616,19990616,5,15,"SNF",10.12,4.1,"10-99.9 acres"
"5642","WISHON",25,5,1999,"UNKNOWN",9,10,"C","USF","",19990525,19990526,5,15,"SNF",9.94,4.02,"10-99.9 acres"
"5643","NORTH",11,8,1999,"UNKNOWN",1,60,"C","USF","",19990811,19990811,5,15,"SNF",55.83,22.6,"10-99.9 acres"
"5644","GRANITE",8,10,1999,"UNKNOWN",9,12,"C","USF","",19991008,19991011,5,15,"SNF",11.93,4.83,"10-99.9 acres"
"5645","PILOT",23,8,1999,"UNKNOWN",2,4028,"F","USF","",19990823,19990830,5,16,"STF",3994.69,1616.59,"1000-4999.9 acres"
"5646","HIRAM",10,8,1999,"UNKNOWN",1,2843,"F","USF","",19990810,19990810,5,16,"STF",2750.98,1113.28,"1000-4999.9 acres"
"5647","",2,8,1977,"UNKNOWN",1,32,"C","USF","",19770802,19770803,5,11,"PNF",14.87,6.02,"10-99.9 acres"
"5648","",17,7,1977,"UNKNOWN",9,37,"C","USF","",19770717,19770717,5,11,"PNF",163.19,66.04,"10-99.9 acres"
"5649","BABCOCK",2,8,1977,"UNKNOWN",1,5010,"G","USF","",19770802,19770808,5,11,"PNF",5056.57,2046.32,"5000+ acres"
"5650","CASHMAN",30,7,1977,"UNKNOWN",3,1430,"F","USF","",19770730,19770801,5,11,"PNF",1555.86,629.63,"1000-4999.9 acres"
"5651","ROSS",8,8,1977,"UNKNOWN",7,384,"E","USF","",19770808,19770808,5,11,"PNF",474.58,192.05,"300-999.9 acres"
"5652","",23,4,1977,"UNKNOWN",3,145,"D","USF","",19770423,19770425,5,16,"STF",66.27,26.82,"100-299.9 acres"
"5653","",18,2,1977,"UNKNOWN",4,560,"E","USF","",19770218,19770221,5,16,"STF",631.82,255.69,"300-999.9 acres"
"5654","",6,9,1977,"UNKNOWN",7,30,"C","USF","",19770906,19770907,5,16,"STF",20.38,8.25,"10-99.9 acres"
"5655","MAMMOTH",16,4,1977,"UNKNOWN",5,153,"D","USF","",19770416,19770420,5,15,"SNF",98.14,39.72,"100-299.9 acres"
"5656","MANZANITA",17,4,1977,"UNKNOWN",4,107,"D","USF","",19770417,19770420,5,15,"SNF",103.69,41.96,"100-299.9 acres"
"5657","SYCAMORE II",23,7,1977,"UNKNOWN",7,60,"C","USF","",19770723,19770723,5,15,"SNF",58.86,23.82,"10-99.9 acres"
"5658","",22,7,1977,"UNKNOWN",1,37,"C","USF","",19770722,19770724,5,4,"INF",74.37,30.1,"10-99.9 acres"
"5659","",22,7,1977,"UNKNOWN",1,167,"D","USF","",19770722,19770724,5,4,"INF",101.74,41.17,"100-299.9 acres"
"5660","",4,9,1977,"UNKNOWN",3,150,"D","USF","",19770904,19770905,5,8,"MNF",168.09,68.02,"100-299.9 acres"
"5661","CONEJOS",10,6,1989,"UNKNOWN",4,220,"D","USF","",19890610,19890611,5,2,"CNF",214.58,86.84,"100-299.9 acres"
"5662","PINE VALLEY",7,9,1989,"UNKNOWN",3,130,"D","USF","",19890907,19890908,5,2,"CNF",129.36,52.35,"100-299.9 acres"
"5663","ORTEGA",27,6,1989,"UNKNOWN",9,7880,"G","USF","",19890627,19890705,5,2,"CNF",7752.36,3137.27,"5000+ acres"
"5664","",13,8,1980,"UNKNOWN",7,280,"D","USF","",19800813,19800816,5,14,"SHF",273.53,110.69,"100-299.9 acres"
"5665","",15,8,1980,"UNKNOWN",7,980,"E","USF","",19800815,19800817,5,14,"SHF",1443.47,584.15,"300-999.9 acres"
"5666","ANDESITE",13,4,1980,"UNKNOWN",5,520,"E","USF","",19800413,19800414,5,14,"SHF",475.69,192.5,"300-999.9 acres"
"5667","RIVERSIDE",9,10,1980,"UNKNOWN",7,63,"C","USF","",19801009,19801010,5,16,"STF",28.51,11.54,"10-99.9 acres"
"5668","MURPHY",20,9,1980,"UNKNOWN",9,60,"C","USF","",19800920,19800922,5,16,"STF",40.61,16.43,"10-99.9 acres"
"5669","",22,11,1980,"UNKNOWN",9,31,"C","USF","",19801122,19800000,5,13,"SQF",31.12,12.59,"10-99.9 acres"
"5670","SAWMILL",3,8,2000,"UNKNOWN",1,322,"E","USF","",20000803,20000813,5,4,"INF",321.6,130.15,"300-999.9 acres"
"5671","MORGAN",7,7,2000,"UNKNOWN",8,250,"D","USF","",20000707,20000708,5,1,"ANF",198.61,80.38,"100-299.9 acres"
"5672","STORRIE",17,8,2000,"UNKNOWN",6,55261,"G","USF","",20000817,20000927,5,11,"PNF",56076.33,22693.28,"5000+ acres"
"5673","MILL",28,6,1994,"UNKNOWN",1,7,"B","USF","",19940628,19940628,5,13,"SQF",9.26,3.75,"0.26-9.9 acres"
"5674","",8,8,1977,"UNKNOWN",7,15,"C","USF","",19770808,19770809,5,13,"SQF",20.19,8.17,"10-99.9 acres"
"5675","",6,7,1977,"UNKNOWN",7,20,"C","USF","",19770706,19770706,5,13,"SQF",10.88,4.4,"10-99.9 acres"
"5676","",6,6,1977,"UNKNOWN",1,150,"D","USF","",19770606,19770607,5,13,"SQF",88.41,35.78,"100-299.9 acres"
"5677","",26,6,1979,"UNKNOWN",3,23,"C","USF","",19790626,19790628,5,19,"TMU",13.38,5.41,"10-99.9 acres"
"5678","RAMSEY",4,8,1979,"UNKNOWN",3,245,"D","USF","",19790804,19790807,5,16,"STF",195.69,79.19,"100-299.9 acres"
"5679","TIMBER LODGE",14,7,1979,"UNKNOWN",3,107,"D","USF","",19790714,19790714,5,15,"SNF",99.03,40.08,"100-299.9 acres"
"5680","CATTAIL",13,9,1979,"UNKNOWN",1,180,"D","USF","",19790913,19790917,5,15,"SNF",166.47,67.37,"100-299.9 acres"
"5681","BIG CREEK",24,9,1979,"UNKNOWN",1,407,"E","USF","",19790924,19791014,5,15,"SNF",418.64,169.42,"300-999.9 acres"
"5682","",7,10,1979,"UNKNOWN",2,120,"D","USF","",19791007,19791007,5,15,"SNF",142.51,57.67,"100-299.9 acres"
"5683","",19,5,1979,"UNKNOWN",4,450,"E","USF","",19790519,19790522,5,4,"INF",400.64,162.13,"300-999.9 acres"
"5684","",17,10,1979,"UNKNOWN",7,10,"C","USF","",19791017,19791017,5,8,"MNF",4.76,1.93,"10-99.9 acres"
"5685","",1,9,1981,"UNKNOWN",2,70,"C","USF","",19810901,19810902,5,11,"PNF",61.8,25.01,"10-99.9 acres"
"5686","ELEPHANT",17,9,1981,"UNKNOWN",1,5995,"G","USF","",19810917,19810924,5,11,"PNF",6852.31,2773.03,"5000+ acres"
"5687","",17,9,1981,"UNKNOWN",1,50,"C","USF","",19810917,19810920,5,11,"PNF",13,5.26,"10-99.9 acres"
"5688","",17,9,1981,"UNKNOWN",1,30,"C","USF","",19810917,19810919,5,11,"PNF",12.38,5.01,"10-99.9 acres"
"5689","",7,8,1981,"UNKNOWN",9,64,"C","USF","",19810807,19810808,5,11,"PNF",44.96,18.19,"10-99.9 acres"
"5690","BUCHANAN",8,8,1981,"UNKNOWN",2,900,"E","USF","",19810808,19810811,5,16,"STF",860.06,348.05,"300-999.9 acres"
"5691","",21,1,1981,"UNKNOWN",5,10,"C","USF","",19810121,19810122,5,16,"STF",8.46,3.42,"10-99.9 acres"
"5692","CRIPE",24,8,1981,"UNKNOWN",9,51,"C","USF","",19810824,19810825,5,15,"SNF",50.43,20.41,"10-99.9 acres"
"5693","ROCK CREEK",28,8,1981,"UNKNOWN",4,1155,"F","USF","",19810828,19810831,5,15,"SNF",1084.34,438.82,"1000-4999.9 acres"
"5694","STURGAS",13,9,1981,"UNKNOWN",7,33,"C","USF","",19810913,19810913,5,15,"SNF",8.95,3.62,"10-99.9 acres"
"5695","",5,8,1981,"UNKNOWN",7,120,"D","USF","",19810805,19810807,5,4,"INF",240.87,97.48,"100-299.9 acres"
"5696","",25,8,1981,"UNKNOWN",7,200,"D","USF","",19810825,19810827,5,13,"SQF",269.85,109.21,"100-299.9 acres"
"5697","",25,8,1981,"UNKNOWN",7,10,"C","USF","",19810825,19810827,5,13,"SQF",11.7,4.74,"10-99.9 acres"
"5698","",25,8,1981,"UNKNOWN",7,15,"C","USF","",19810825,19810826,5,13,"SQF",11,4.45,"10-99.9 acres"
"5699","",25,8,1981,"UNKNOWN",7,40,"C","USF","",19810825,19810827,5,13,"SQF",60.98,24.68,"10-99.9 acres"
"5700","",28,4,1981,"UNKNOWN",7,40,"C","USF","",19810428,19810428,5,13,"SQF",29.52,11.95,"10-99.9 acres"
"5701","",6,9,1982,"UNKNOWN",5,98,"C","USF","",19820906,19820907,5,10,"SRF",18.29,7.4,"10-99.9 acres"
"5702","RUSH",28,7,1997,"UNKNOWN",1,4,"B","USF","",19970728,19970728,5,11,"PNF",2.16,0.87,"0.26-9.9 acres"
"5703","FULLER",17,5,1997,"UNKNOWN",1,40,"C","USF","",19970517,19970531,5,15,"SNF",11.02,4.46,"10-99.9 acres"
"5704","HELLS",17,5,1997,"UNKNOWN",9,18,"C","USF","",19970517,19970522,5,15,"SNF",18,7.28,"10-99.9 acres"
"5705","GREENE",24,8,1996,"UNKNOWN",1,25,"C","USF","",19960824,19960824,5,11,"PNF",23.44,9.49,"10-99.9 acres"
"5706","",30,8,1987,"UNKNOWN",1,90,"C","USF","",19870830,19870901,5,11,"PNF",55.27,22.37,"10-99.9 acres"
"5707","",30,8,1987,"UNKNOWN",1,24,"C","USF","",19870830,19870901,5,11,"PNF",17.27,6.99,"10-99.9 acres"
"5708","",18,8,1987,"UNKNOWN",2,520,"E","USF","",19870818,19870819,5,11,"PNF",409.24,165.61,"300-999.9 acres"
"5709","",30,8,1987,"UNKNOWN",1,232,"D","USF","",19870830,19870905,5,11,"PNF",129.94,52.59,"100-299.9 acres"
"5710","MOORE",31,8,1987,"UNKNOWN",1,20,"C","USF","",19870831,19870831,5,16,"STF",23.31,9.43,"10-99.9 acres"
"5711","RIVER II",30,8,1987,"UNKNOWN",1,565,"E","USF","",19870830,19870904,5,16,"STF",701.41,283.85,"300-999.9 acres"
"5712","EVER",28,8,1987,"UNKNOWN",2,550,"E","USF","",19870828,19870829,5,16,"STF",519.28,210.15,"300-999.9 acres"
"5713","CALF",8,5,1987,"UNKNOWN",1,4929,"F","USF","",19870508,19870508,5,16,"STF",4929.29,1994.81,"1000-4999.9 acres"
"5714","HITES",7,2,1987,"UNKNOWN",5,15,"C","USF","",19870207,19870207,5,15,"SNF",13.89,5.62,"10-99.9 acres"
"5715","CORBETT",26,7,1987,"UNKNOWN",1,30,"C","USF","",19870726,19870726,5,15,"SNF",21.94,8.88,"10-99.9 acres"
"5716","MORMON",30,8,1987,"UNKNOWN",1,30,"C","USF","",19870830,19870901,5,15,"SNF",26.98,10.92,"10-99.9 acres"
"5717","",30,8,1987,"UNKNOWN",1,194,"D","USF","",19870830,19870902,5,4,"INF",179.1,72.48,"100-299.9 acres"
"5718","",22,8,1987,"UNKNOWN",9,521,"E","USF","",19870822,19870825,5,4,"INF",436.38,176.6,"300-999.9 acres"
"5719","LAUREL",30,8,1987,"UNKNOWN",7,1465,"F","USF","",19870830,19870904,5,4,"INF",1018.14,412.03,"1000-4999.9 acres"
"5720","",31,8,1987,"UNKNOWN",1,450,"E","USF","",19870831,19870907,5,6,"LNF",186.02,75.28,"300-999.9 acres"
"5721","BOUNDARY",12,8,1987,"UNKNOWN",5,101,"D","USF","",19870812,19870813,5,6,"LNF",119.19,48.23,"100-299.9 acres"
"5722","CARDENAS",1,9,1987,"UNKNOWN",1,310,"E","USF","",19870901,19870909,5,8,"MNF",223.37,90.4,"300-999.9 acres"
"5723","HAYDON",31,8,1987,"UNKNOWN",1,12,"C","USF","",19870831,19870903,5,8,"MNF",7.46,3.02,"10-99.9 acres"
"5724","HALL",31,8,1987,"UNKNOWN",1,100,"D","USF","",19870831,19871022,5,8,"MNF",81.95,33.17,"100-299.9 acres"
"5725","",30,8,1987,"UNKNOWN",1,30,"C","USF","",19870830,19870904,5,13,"SQF",25.09,10.15,"10-99.9 acres"
"5726","",9,8,1987,"UNKNOWN",2,10,"C","USF","",19870809,19870809,5,13,"SQF",9.37,3.79,"10-99.9 acres"
"5727","",30,8,1987,"UNKNOWN",1,20,"C","USF","",19870830,19870906,5,13,"SQF",14.99,6.07,"10-99.9 acres"
"5728","",31,8,1987,"UNKNOWN",1,60,"C","USF","",19870831,19870901,5,13,"SQF",53.99,21.85,"10-99.9 acres"
"5729","STAG",12,8,1996,"UNKNOWN",1,15,"C","USF","",19960812,19960813,5,11,"PNF",19.28,7.8,"10-99.9 acres"
"5730","DALTON 2",26,8,1996,"UNKNOWN",1,257,"D","USF","",19960826,19960902,5,9,"MDF",237.98,96.31,"100-299.9 acres"
"5731","HORSE",10,8,1996,"UNKNOWN",1,2465,"F","USF","",19960810,19960813,5,9,"MDF",2764,1118.55,"1000-4999.9 acres"
